user;id;date;text
botunaq;1,63E+18;22/02/2023 18.29;Sudah ada sekitar 70.000 nahasiswa yang ikut berkontribusa dan lebih dari 15.000 sekolah yang sudah merasakan dampak positif di bidang litrerasi numerasi akibat hadirnya Kampus Merdeka Kampus Mengajar! Dan juga yang sudah mengikuti program ini sepakat kalau ini rekomended banget! https://t.co/9Sm5tvqLXu
botunaq;1,63E+18;22/02/2023 18.29;Siapa disini yang sudah ikut program Kampus Merdeka: Kampus Mengajar!? nih mimin kasih tau FAKTAapa aja sih praktik baik dan juga dampak positif yang bisa didapatkan oleh mahasiswa dan juga sekolah karena ikut Kampus Mengajar? https://t.co/J6NDApB5o2
MasMenteri;1,63E+18;22/02/2023 18.29;pernah jg diposisi malem nya ribut sm pacar, tp paginya harus ngajar ke sd buat kampus mengajar huhu
MasMenteri;1,63E+18;22/02/2023 18.27;"Dinas Pendidikan Kota Palangka Raya, Kalimantan Tengah menerapkan program Kampus Mengajar melalui angkatan lima. Peresmiannya ditandai dengan pelepasan mahasiswa mengikuti program tersebut.

https://t.co/T1QB019Zv3"
MasMenteri;1,63E+18;22/02/2023 18.24;@collegemenfess Aku gak pernah ikut organisasi kampus bisa lolos kampus mengajar gak ya?
MasMenteri;1,63E+18;22/02/2023 18.22;cape banget baru tiga hari kampus mengajar?? tp kudu semangat??
Dianlenny3;1,63E+18;22/02/2023 17.37;@adorableosh412 bukan kak, aku ikut program kampus mengajar, jadi ngajar ke sd
indozonemedia;1,63E+18;22/02/2023 16.30;Puluhan Ribu Mahasiswa Diterjunkan ke Sekolah, Ikuti Program Kampus Mengajar, Ini yang Akan Dilakukan https://t.co/o3Z019cKdK
stellaasem;1,63E+18;22/02/2023 14.42;Disdikbud Banda Aceh: DISDIKBUD BANDA ACEH TERIMA MAHASISWA KAMPUS MENGAJAR https://t.co/bkG31nSyfv
ssunflows__;1,63E+18;22/02/2023 14.40;life updates dari temen2 gw yang pada kampus mengajar???? https://t.co/7wdNmoJI6T
dyobotak;1,63E+18;22/02/2023 14.23;"#BeritaSampit
Dinas Pendidikan Kota Palangka Raya Terapkan Program Kampus Mengajar  https://t.co/OBqTCZv6sP https://t.co/HAYeBPdDsc"
KabarBanten72;1,63E+18;22/02/2023 13.16;"Yang asli adalah sambutan untuk tampil di acara pembukaan penerimaan mahasiswa baru di Universitas Soonchunhyang, alias kampus tempat Prof Kim mengajar &gt;&lt; https://t.co/QOp8kUT4C6"
sinergi_bna;1,63E+18;22/02/2023 13.15;"Mendikbudristek Nadiem Anwar Makarim mengapresiasi keberanian para mahasiswa Kampus Mengajar untuk berperan lebih besar dalam peningkatan kualitas pendidikan di Indonesia.

???????????? ?????? ?????? ???????????????? ???????????????????? https://t.co/XnuBYbPpqX"
allthecherish;1,63E+18;22/02/2023 12.58;@hellikopterr Mjb ka, permisi. Boleh ga ya ka aku dm kaka buat tanya² terkait kampus mengajar? Makasi ka sebelumnya??
beritasampit_id;1,63E+18;22/02/2023 12.29;Kuliah pertama di kampus menjadi kegiatan mengajar yang menarik dan penuh semangat jika dilakukan secara santai. #Headline https://t.co/YhA8moFO2N
SUHOLUCUU;1,63E+18;22/02/2023 11.47;"Perhatikan jadwal dan informasi kegiatan di minggu pertama ini ya!

Tetap jaga semangat kalian di penugasan minggu pertama untuk memberikan dampak pendidikan semakin baik lagi.

#kampusmengajar
#kampusmengajarangkatan5
#belajarsambilberdampak
#majumembangunmutupendidikan https://t.co/J4ATuGAyLg"
KerjaHasil_id;1,63E+18;22/02/2023 10.16;"Halo Mahasiswa Sobat Merdeka,

Selamat menjalankan tugas di sekolah penugasan,  para peserta Kampus Mengajar Angkatan 5. https://t.co/kdtS1UGrJa"
cakeflurrybila;1,63E+18;22/02/2023 09.46;WKWKWK aku liat ada dijalan yg pake baju seragam kampus mengajar??
kompasiana;1,63E+18;22/02/2023 09.30;kampus mengajar membuat mahasiswa berani keluar zona nyaman https://t.co/svtOKQsTEA
bpmp_gorontalo;1,63E+18;22/02/2023 08.24;"Pemerintahan Jokowi gas pol kemajuan pendidikan. 

Mahasiswa kampus mengajar berani keluar dari comfort zone? https://t.co/hcsCDs6DAf"
bpmp_gorontalo;1,63E+18;22/02/2023 08.24;"@YAOIBASERP ?
Sehari-hari saya mengajar di kampus. Toko bunganya sudah buka kembali?
?"
peek_a_wo0;1,63E+18;22/02/2023 07.55;@mdsllvii ooh fbs… aku fip! jauh bgt ya ?? ih mauuuu bgt ketemuuuu tetapi aku ikut kampus mengajar, jadi besok aku ke sd :(( TAPI KALO ADA WAKTU AKU KE KAMPUS DAN KITA KETEMU YAAAA KA ENOP! ??
Shinob1_Konoha;1,63E+18;22/02/2023 01.04;Dinas Pendidikan Kota Palangka Raya terapkan program kampus mengajar https://t.co/rHaX56XW4m
MyL1fen3verflat;1,63E+18;22/02/2023 00.03;Dinas Pendidikan Kota Palangka Raya Terapkan Program Kampus Mengajar https://t.co/A5TaQJvAHm
notcelcius;1,63E+18;21/02/2023 23.44;aku udh ngejalanin program kampus mengajar btw
dddrumdoun;1,63E+18;21/02/2023 23.33;"208)355

the second day kampus mengajar, wwkk"
Antara_Kalteng;1,63E+18;21/02/2023 21.10;Pengen melu kampus mengajar ae Ya Allah :’(
kbrkalimantan1;1,63E+18;21/02/2023 20.20;@Sh4d4mhu53n @DokterTifa AB lebih cocok kembali ke kampus untuk mengajar. 5 tahun jadi gaberner masa hanya bisa bikin patung bambu mesum, patung keranda covid, sumur resapan, bagi bagi uang ke bbrp ormas.Kurang sangat jauh dari maksmal ????
jungahyeomn;1,63E+18;21/02/2023 19.47;Ternyata ngajar anak sd capek bener ya. Udah 2 hari mulai kampus mengajar dan ngisi kelas kosong ada aja yang berantem ??
AAPATISMEE;1,63E+18;21/02/2023 19.36;Mendikbudristek Nadiem Anwar Makarim mengapresiasi keberanian para mahasiswa Kampus Mengajar untuk berperan lebih besar dalam peningkatan kualitas pendidikan di Indonesia. https://t.co/8FjOCv3jd4
Fahmialfaris_;1,63E+18;21/02/2023 19.15;"Mendikbudristek Nadiem Makarim mengapresiasi keberanian para mahasiswa Kampus Mengajar keluar zona nyaman untuk berperan lebih besar dalam peningkatan kualitas pendidikan di Indonesia.
https://t.co/jTwGRxkyjP https://t.co/ppL6JyffiW"
MFajrunNafies;1,63E+18;21/02/2023 18.14;@luqmantaufiq_ @bambangwn sebagai lulusan kampus pendidikan dan juga menjadi guru saya baru menyadari bahwa kita selama ini hanya di desain untuk mengajar tapi kurang mendengar
canswift18;1,63E+18;21/02/2023 16.41;"@qirongsbaobei OH KIRAIN ASNAGAKAGA, tadi aku kira kamu dosen atau gak lagi program kampus mengajar????
AAMINN"
Ahmad_hendars;1,63E+18;21/02/2023 15.16;"Halo #SobatBAA ,

Pelepasan Penugasan Kampus Mengajar Angkatan 5 Tahun 2023 berlangsung seru. 
Banyak motivasi dan nasihat yang sudah diberikan Dekan hingga Ketua Program Studi yang nantinya akan dibawa oleh 14 teman-teman mahasiswa/i dan 2 orang dosen DPL.

#KampusMengajar5 https://t.co/VZtwHyqyvf"
Hadimakpul;1,63E+18;21/02/2023 13.37;"Halo #SobatBAA ,

Pelepasan Penugasan Kampus Mengajar Angkatan 5 Tahun 2023 berlangsung seru. 
Banyak motivasi dan nasihat yang sudah diberikan Dekan hingga Ketua Program Studi yang nantinya akan dibawa oleh 14 teman-teman mahasiswa/i dan 2 orang dosen DPL.

#KampusMengajar https://t.co/SgOoQMgUk4"
Rzkidewantara;1,63E+18;21/02/2023 12.59;Mahasiswa Kampus Mengajar harus keluar dari zona nyaman untuk dapat memanusiakan manusia https://t.co/0ACyiNg3ME
huajinghe;1,63E+18;21/02/2023 12.27;"Sebanyak 467 mahasiswa dari berbagai fakultas di Universitas Jember mengikuti program Kampus Mengajar Angkatan V
https://t.co/BI04rSar0Z
#unej
#infounej
#unejnews
#beritaunej https://t.co/lSp4iyvR9A"
BaakUki;1,63E+18;21/02/2023 12.25;"Wes ora usah ordal2, kok nutup-nutupi

BEM dikuasai organisasi ekstra kampus dan di sana jadi wadah mereka saingan.

Orang2 independen SELALU kalah suara.

Di sisi lain, makin banyak kegiatan kesukarelaan (pecinta kucing, animal rescue, mengajar) yg dibangun dengan SANGAT BAIK."
BaakUki;1,63E+18;21/02/2023 12.20;@tanyakanrl kampus mengajar bukan,  pas angkatan aku sih tetep,  karna ga full konversi gitu.  cuma aku bebas ppl aja.
iina_surbakti;1,63E+18;21/02/2023 12.03;I do know karena aku sendiri dari kampus keguruan, dan walau jurusan yg aku ampu bukan kependidikan tapi bukannya jurusan pendidikan punya matkul etika mengajar ya ????
univ_jember;1,63E+18;21/02/2023 10.53;hari pertama kampus mengajar https://t.co/nSOZVPH6Gf
arvendomh;1,63E+18;21/02/2023 10.03;Kampus Mengajar Beri Pengalaman Berharga bagi Mahasiswa Nonkependidikan https://t.co/BwUMpUHbLi
poedtrys;1,63E+18;21/02/2023 08.29;"@txtdaritimi @aysieuw @convomf Yang sabar ya kak, aku paham kok mkst kaka nyaaa. Emang Indonesia darurat literasi memahami nya, makanya kemendikbud bikin program kampus mengajar biar anak"" ga gampang suudzon dan minim memahami seperti org"" yg salah paham ke kaka nyaa wkwk"
yumemaryda;1,63E+18;21/02/2023 07.33;Presiden @jokowi gas pol kemajuan pendidikan. Mendikbudristek mengatakan, setelah melewati beragam materi pembekalan yang komprehensif, sudah saatnya para mahasiswa kampus mengajar terjun langsung ke lapangan dan menjadi sosok teladan bagi para pelajar dan masyarakat. https://t.co/m0HFsk85tC
peek_a_wo0;1,63E+18;21/02/2023 07.33;"Mendikbudristek Nadiem Anwar Makarim mengapresiasi keberanian para mahasiswa kampus Mengajar untuk berperan lebih besar dalam meningkatkan kualitas pendidikan di Indonesia.
@jokowi https://t.co/N6vopZ5EJY"
nusantara_desa;1,63E+18;21/02/2023 06.30;"Kegiatan mengajar bukan hal yg baru utkku.
Mulai kelas 2 SMA, gw mengajar 3 kelas di lembaga kursus bahasa Inggris, dan bbrp kali diundang oleh kampus ITS sbg dosen tamu utk rancang bangun anjungan minyak lepas pantai d awal thn 2001.

Hari ini, mengisi kelas inspirasi. https://t.co/J2oePwE7gD"
dvvirt;1,63E+18;21/02/2023 02.17;Mahasiswa kampus mengajar berani keluar zona Nyaman. https://t.co/eaJpsx0O2M
RizkiDikka;1,63E+18;21/02/2023 01.21;Mahasiswa kampus mengajar berani keluar dari zona nyaman https://t.co/HTec1eDWUf
KakRosse_aja;1,63E+18;20/02/2023 22.52;Mahasiswa kampus mengajar berani keluar dari zona nyaman https://t.co/TdbHfT7ZZc
TodiTwit;1,63E+18;20/02/2023 22.37;Umuslim Bekali dan Lepas Peserta Program Kampus Mengajar dan MSIB Batch 4 https://t.co/sBAHlNrcJ2 https://t.co/cgWs6yra4S
Laju_peTang;1,63E+18;20/02/2023 22.00;Umuslim Bekali dan Lepas Peserta Program Kampus Mengajar dan MSIB Batch 4 https://t.co/9256JLlXhu https://t.co/9PlGIELJe4
megakumalasarie;1,63E+18;20/02/2023 21.20;"#JokowiGasPolKemajuanPendidikan
Mahasiswa Kampus Mengajar 
Berani Keluar Zona Nyaman,
Mhsw Program Kampus Mengajar Angkatan 5 mulai bertugas pd 20 Feb - 9 Juni 2023, Usai berhasil menunaikan penugasan, barulah para peserta akan mendapatkan rekognisi hsl belajar di lap 20 SKS https://t.co/3zxjNSdP6a"
nafisahtanjung;1,63E+18;20/02/2023 21.19;Umuslim Bekali dan Lepas Peserta Program Kampus Mengajar dan MSIB Batch 4 https://t.co/26NzqH1mlF
kabarbireuen;1,63E+18;20/02/2023 20.55;@maarkkligf Bukan, aku ikut program kampus mengajar, makasihh
thenanggroe;1,63E+18;20/02/2023 20.55;"207)355

Hari pertama program Kampus Mengajar yang cukup seru, wwkk"
ahimcakep;1,63E+18;20/02/2023 20.51;"Hari ini seru ketemu orang baru, ketemu guru yang berpengalaman, bertemu dengan anak-anak SD. 

#kampusmengajar"
thenanggroe;1,63E+18;20/02/2023 20.42;"Mendikbudristek Nadiem mengapresiasi keberanian mahasiswa Kampus Mengajar utk berperan lebih besar dlm peningkatan kualitas pendidikan di Indonesia. Para mahasiswa yg berani meninggalkn zona nyaman utk berkontribusi ini, benar-benar luar biasa

Jokowi Gas Pol Kemajuan Pendidikan https://t.co/7maANy0J1y"
dhysnrbp;1,63E+18;20/02/2023 20.24;"Mahasiswa Kampus Mengajar Berani Keluar Dari Zona Nyaman, Jokowi Gas Pol Kemajuan Pendidikan. 

@jokowi https://t.co/eq18zmQNs4"
AAPATISMEE;1,63E+18;20/02/2023 20.13;Mahasiswa Kampus mengajar harus berani keluar dari zona nyaman https://t.co/vwswiCmwBa
FitriNurzarlis;1,63E+18;20/02/2023 19.53;Gils seharian ngurus kampus mengajar lumayan membuatku tepar juga ??
yulitasaarii___;1,63E+18;20/02/2023 19.36;Peserta Kampus Mengajar Angkatan 5 Tahun 2023 Diterima  Sekolah SD Inpres Bolobungkang https://t.co/mLWwF5qEMG
nanditoholic;1,63E+18;20/02/2023 18.34;"3. Literasi dan numerasi merupakan salah satu problem solving, karena softskill akan terus bermanfaat apapun kondisinya. Kampus mengajar sebagai salah satu program dari Kampus Merdeka merupakan peluang, yang dapat mendukung mewujudkan hal tersebut.
***Zae"
vnewsindonesia;1,63E+18;20/02/2023 18.33;Melalui program Kampus Mengajar Mahasiswa akan menjadi mitra guru dalam meningkatkan kualitas pembelajaran di daerah tempat penugasan.  Mahasiswa juga dapat melakukan pengembangan kompetensi diri dalam kepemimpinan, kreativitas, inovasi, problem solving, juga komunikasi.
postboxwon;1,63E+18;20/02/2023 18.05;Selain itu hadir juga perwakilan dari Dinas Pendidikan Kab./Kota, Kepala Sekolah, Komite Sekolah, Dosen Pembimbing Lapangan, juga mahasiswa program Kampus Mengajar.
kabarluwuk;1,63E+18;20/02/2023 17.38;"""Pelepasan Mahasiswa Program Kampus Mengajar Angkatan 5""

Bandung (17/02) Kepala BBGP Jabar menghadiri acara pelepasan Mahasiswa Program Kampus Mengajar Angkatan 5  dalam Rangka Pemulihan dan Transformasi Pembelajaran serentak secara hybrid di seluruh BBPMP/BPMP. https://t.co/Ve7lwWrR8j"
bbgp_jabar;1,63E+18;20/02/2023 17.21;Ikut kampus mengajar energi gua lgsung abis awowkwk ????
bbgp_jabar;1,63E+18;20/02/2023 17.21;Mahasiswa UIM Siap Sukseskan Program Kampus Mengajar https://t.co/ITqfacuz6t
bbgp_jabar;1,63E+18;20/02/2023 17.21;"Alhamdulillah selamat &amp; sukses mahasiswa Kampus Mengajar 5, semoga lancar dalam menjalankan program dan dapat memberi manfaat dengan menerapkan bidang keilmuan yang dimiliki ?

Bangga Umsida??

________
#umsida1912
#kampusmengajar5

https://t.co/PCu7YNGqdA"
bbgp_jabar;1,63E+18;20/02/2023 17.21;"Jokowi Gas Pol Kemajuan Pendidikan - Mahasiswa kampus mengajar berani keluar zona nyaman
@jokowi https://t.co/YxJwy758dP"
kdydksblooming;1,63E+18;20/02/2023 16.54;Pelepasan Mahasiswa Kampus Mengajar Angkatan 5 Tahun 2023 https://t.co/JQettrcPES
baca_pesan;1,63E+18;20/02/2023 16.30;@hfotman Agak ribeut ya, anak muda jaman sekarang lebih suka ngejar validasi lewat magang kampus mengajar sama pelatihan jadi kurang berminat sama politik kampus
UMSIDA1912;1,63E+18;20/02/2023 15.32;"Sebanyak 27 Mahasiswa UBBG  yang akan menjalani Program Kampus Mengajar Angkatan 5 dilepas langsung oleh Rektor UBBG. Kegiatan pelepasan berlangsung secara daring, Senin (20/2/2023). 

@mbkm.ubbg 
@fkip_ubbg 
@fstik.ubbg https://t.co/hw59OlzNBr"
GerBangNKRI;1,63E+18;20/02/2023 15.31;@Qoronamaru @direktoridosen Ada kasus jg di kampus tetangga itera, dospem dgn relasi kuasanya melakukan hal yg dilarang. Sempat dimuat di koran lokal terbesar tp mandeg karena pelaku msh mengajar
LPMP_Sulbar;1,63E+18;20/02/2023 15.08;Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi melepas sebanyak 21.045 mahasiswa Program Kampus Mengajar Angkatan 5 menjalani seremoni pelepasan di 5.093 sekolah di 34 wilayah Indonesia, Jumat (17/2/2023). https://t.co/BX8PTSWWUW
salwju;1,63E+18;20/02/2023 13.34;Capai Hasil Positif, Kemendikbudristek Lepas Angkatan Kelima Program Kampus Mengajar https://t.co/NekBA0uAnE
universitasbbg;1,63E+18;20/02/2023 13.31;@mixandwte @sunnyflawss Aku kan waktu itu pernah daftar kampus mengajar, tapi gak aku ambil karena gak terkonversi nilaiku karena bed jurusan. Nah untu masalah magang merdeka juga sama cuun?? kampusku tuh pelit konversi nilai. Ga bisa konversi semua, jadi aku harus fokus kuliah juga cont —
stasi_boy;1,63E+18;20/02/2023 13.26;Mendikbud Lepas 21.383 Mahasiswa Program Kampus Mengajar https://t.co/BzcpkFpI7x https://t.co/sXsWzpWYfp
RanzKyleBuddies;1,63E+18;20/02/2023 13.20;Mendikbud Lepas 21.383 Mahasiswa Program Kampus Mengajar https://t.co/Q3OB8y1lxV https://t.co/8tCWsVFLwr
RiauChannelcom;1,63E+18;20/02/2023 12.51;Presiden @jokowi gas pol kemajuan pendidikan. Mendikbudristek mengatakan, setelah melewati beragam materi pembekalan yang komprehensif, sudah saatnya para mahasiswa kampus mengajar terjun langsung ke lapangan dan menjadi sosok teladan bagi para pelajar dan masyarakat. https://t.co/tNPzaxEPv7
smollhc;1,63E+18;20/02/2023 12.00;@pppkguru @direktoridosen Ya gak tau deh min, ini implementasi kampus merdeka udh jalan 5 angkatan kurleb angkatan pertama tahun 2022. Sebenernya yang aneh dari program ini ya ketika bukan anak kependidikan kaya Teknik dll ngambil MBKM Kampus Mengajar, trus di konversi ama matkul yg ada di kampus, kan ??
jagajokowidodo;1,63E+18;20/02/2023 11.37;@CindyEeemilia Saya diundang di praktisi mengajar oleh salah satu kampus. Tapi tetap prosedurnya harus mendaftarkan diri dahulu di situs praktisi mengajar. Seperti itulah yg dimaksudkan.
celepik;1,63E+18;20/02/2023 11.37;@kakikukakuk Kampus mengajar
artyunie76;1,63E+18;20/02/2023 11.04;@collegemenfess Jadi kangen masa-masa kampus mengajar
blueoceansidee;1,63E+18;20/02/2023 10.58;"Kemendikbud Nadim menyatakan unk para mahasiswa kampus mengajar berani keluar dari Zona nyaman.
#jokowi https://t.co/WrII1ZExpO"
salimsuharis;1,63E+18;20/02/2023 10.42;@Ioviare bukan, aku lagi ikut program kampus mengajar, ngajarnya cuman 4 bulan
Teteh_Seunghan;1,63E+18;20/02/2023 10.29;Semangat yaaa yg hari ini mulai kampus mengajar!
melawaninsomnia;1,63E+18;20/02/2023 09.39;21.045 Mahasiswa Program Kampus Mengajar Jalani Magang di 5.093 Sekolah https://t.co/vrfmX0AdnE
mimi_chimmy;1,63E+18;20/02/2023 09.14;Pesan untuk Mahasiswa: Program Kampus Mengajar tak Melulu Mengajar https://t.co/wqdc3GJh4j #TempoTekno
ap0calyypse;1,63E+18;20/02/2023 08.22;besok udah mulai kampus mengajar, excited tp w tkut njir
Mikhalashnikov;1,63E+18;20/02/2023 07.23;"Selamat ya ketrima peserta kampus mengajar, semoga sukses
So proud"
Beritasatu;1,63E+18;20/02/2023 01.34;Pemkot Kediri Terima 65 Mahasiswa Program Kampus Mengajar Angkatan 5 https://t.co/U7ZF9ep8aU
tempodotco;1,63E+18;20/02/2023 01.18;"Halo #SobatBPMPMalut, Pelepasan mahasiswa peserta Kampus Mengajar digelar diAula Kie Matubu BPMP Provinsi Maluku Utara, dihadiri oleh mahasiswa peserta Kampus Mengajar Angkatan 5, para Dosen Pembimbing Lapangan &amp; perwakilan dari Perguruan Tinggi

#BPMPMalukuUtara
#BPMPMalut https://t.co/v4Y6XZheOG"
bewyuti;1,63E+18;20/02/2023 00.38;@nesafess besok dah mulai kampus mengajar nyaa :)
hhelga10;1,63E+18;20/02/2023 00.33;"@englishfess_ halo. lulusan sastra inggris di sini. perbedaan dasar dari kedua adalah outcome alumninya. kalo kamu emg ada passion di mengajar, bisa masuk PBI. emg di sastra inggris (at least di kampus aku) ada matkul ngajar tp cuma 1 semester &amp; lebih cocok buat guru2 informal institutions"
nusantara_desa;1,63E+18;20/02/2023 00.25;Besok dah mulai hari pertama penugasan kampus mengajar, degdegan bgt gaksie??
bpmp_malut;1,63E+18;20/02/2023 00.04;@collegemenfess semua prodi kependidikan wajib pk sih kayaknya. ada yang bebas pk tapi itu konversi kampus mengajar(?) terus kalau tahunku, kebanyakan kkn-pk malah simultan alias barengan???? https://t.co/3dHuHsjcdR
cutieflee;1,63E+18;20/02/2023 00.02;[KAMPUS MENGAJAR 5]
sherwccd;1,63E+18;19/02/2023 23.17;@kata_atina's account has been withheld in Indonesia in response to a legal demand. Learn more.
Needthlght;1,63E+18;19/02/2023 23.09;@unnesmenfess Kalo kkn g ikut kampus mengajar kah?
jiayouting;1,63E+18;19/02/2023 22.05;degdegan besok first day ikut kegiatan kampus mengajar
_bc_efgh_jklm_o;1,63E+18;19/02/2023 21.09;"206)355

tomorrow is the first day of Kampus Mengajar batch 5, wwkk
Bismillahirrahmanirrahim"
kata_atina;1,63E+18;19/02/2023 20.51;@ohmybeautybank w dl ppl diganti kampus mengajar karena keterima kampus mengajar, tp jatohnya sama kek ppl dong cm outfit w kek mau main WKWKKW
